r_1,r_2,a_0,a_1,a_2,logReturn
1.58582211251000e-02,1.24073004867000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.45688879941548e-03
1.35669456187000e-03,-1.81838505728000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.18013087938004e-03
-9.25308686783000e-03,-9.90881287335000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.29652677761768e-03
1.07398883337000e-02,3.65703524555000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.05788749995948e-03
1.04194375479000e-03,-9.19064302650000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.01805882837625e-02
-8.75914359355000e-03,-1.23061158479000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.59900479261758e-03
-1.81075688430000e-03,1.25883614547000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.45037916608711e-02
-1.22360607708000e-02,-1.53215771845000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.09028643398063e-03
1.33714965949000e-03,-3.15048781489000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-4.49773714653577e-03
5.77971299923000e-03,5.80794101271000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.21248030032053e-03
-2.43093066222000e-02,7.09555976876000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.47110149567308e-02
1.89825822245000e-02,2.54793623228000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.47576698509074e-03
9.31400900692000e-04,-1.86587991989000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.97846315596878e-02
-1.07158830342000e-02,4.03501202034000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.11816667147061e-02
7.07045027658000e-03,2.32411849572000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.63029078389220e-02
-1.56063174111000e-02,-1.96699489830000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.05539732089448e-03
-1.68484752366000e-02,-7.21166671658000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.68354304941943e-03
1.60651927151000e-02,1.39522039273000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.11522429823610e-03
6.08965486005000e-03,1.23743307826000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.26500970103434e-03
1.10560725948000e-02,-3.35795245478000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.13274691333763e-02
1.01966783373000e-02,-1.82280040764000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.19478184517176e-02
-2.32781450708000e-02,-1.73529488186000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.90771131069704e-03
-5.49514048989000e-03,5.66488924798000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.10982160756911e-02
-2.85902842999000e-03,-4.37241180625000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.51452969757678e-03
6.86760769035000e-03,-5.45602372071000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.24001970514142e-02
-1.16113182091000e-03,1.20373245212000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.31121155971537e-02
1.25258957080000e-03,-3.44720302059000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.68878304776056e-03
-5.59075526109000e-04,-5.47373182154000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.17022754830851e-05
1.55472353703000e-02,6.55218069147000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.95484014918343e-03
1.30148285072000e-02,1.41590816764000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.14490832668262e-03
1.11406663077000e-02,-2.20340912824000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.32558274529843e-02
9.20351122632000e-03,5.15824798889000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.03710315914050e-03
-1.74577206546000e-03,1.00449810522000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.17217837922888e-02
-3.07675725107000e-02,-1.05176828622000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.04577292700984e-02
-5.64200004320000e-03,-1.20418033303000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.37941150207635e-03
2.97658141399000e-02,1.85722916423000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.12566414279993e-02
1.79946810968000e-02,1.93105129472000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.31496690233847e-03
3.91307123755000e-03,6.95081897741000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.22317820229764e-03
-1.61660234598000e-03,6.64547298549000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.22813122476003e-03
-3.55033990015000e-03,5.28496417103000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,8.79650116167530e-03
1.94448654227000e-02,-3.61542613545000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.27984212623019e-02
-6.85632136228000e-04,-1.70512431710000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.62331378052723e-02
1.03521414923000e-02,3.96491862145000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.36691100789913e-03
-2.16787552908000e-02,-1.88406761463000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.83405940165425e-03
-2.38420397027000e-03,-3.58284057872000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.19935554786504e-03
4.26607997761000e-03,1.21183777416000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.88328939770925e-03
9.44739992869000e-03,1.81583469667000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.74910911735481e-03
-2.88640988475000e-03,1.88951341712000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.78736446618006e-03
2.26995617061000e-02,3.87831895881000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.62143732265009e-02
-7.78894974009000e-03,-2.35741593435000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.44633821692261e-03
4.47816985825000e-05,1.81629284999000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.77308213290226e-03
1.06287196400000e-02,4.68277919206000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.92833310437197e-03
3.20755816682000e-04,-1.01351051873000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.04015765552056e-02
-1.51662525081000e-02,-1.11676829401000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.00658522186334e-03
1.54986346547000e-02,1.58322382171000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.33659220447225e-04
-3.01580886168000e-03,5.38838513374000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.56098014566595e-03
-1.17394239529000e-03,-1.94438991283000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.81050664046673e-02
-6.57879749968000e-03,3.59968052788000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.02306329419639e-02
1.09376576741000e-02,7.66445199538000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.26786040196309e-03
2.10707584613000e-02,-2.49948926935000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.32967585765012e-02
-4.03216592217000e-03,-1.65103820478000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.38396711019334e-03
1.56034269634000e-02,4.10244489145000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.14353485317168e-02
1.57064102312000e-02,-3.58887353505000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.91114902476004e-02
3.58926495477000e-03,8.14113551882000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.56226187211591e-03
-8.57338162989000e-03,-1.44731982966000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.91728934267852e-03
-2.44127423321000e-03,-1.03910970943000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.98159118322401e-03
-1.51564215204000e-02,2.04662714750000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.73527403626146e-02
7.08472813500000e-03,-1.59381215169000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.71641812624415e-03
6.32776695597000e-03,1.86635269705000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.22602945093856e-02
-4.10455629530000e-04,-1.63238064411000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.57880608850675e-02
-1.61667242602000e-02,-3.43963177045000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.59492772992441e-02
1.81805726266000e-04,2.74707942249000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.76682486183716e-02
6.29914031068000e-03,3.01291457698000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.28083789445747e-03
7.08341654589000e-03,-7.05830787017000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.42426714408994e-02
-4.74206280865000e-03,8.41912982744000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.30753366314425e-02
1.62054114500000e-02,1.26413869948000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.57039072121157e-03
1.71415927046000e-02,1.71318344130000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.75824398828604e-06
1.80584636315000e-03,8.90983763353000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.12934476170644e-03
-1.66818397313000e-03,-5.48917752113000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.81371209451689e-03
4.19855602733000e-03,-2.28070012304000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.66473420882852e-02
1.24382959949000e-02,1.34999178852000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.06218580996730e-03
1.36327471508000e-03,-8.51683227380000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.21250853933299e-03
1.17230409160000e-02,2.16662307622000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.51104412323583e-03
-8.04819599032000e-03,-8.01415470083000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.27316598458365e-03
1.32994163172000e-02,7.08439804254000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.19578469879589e-03
-5.64972270198000e-03,6.25818471827000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.19793744650479e-02
-8.04596447370000e-03,-8.53295186445000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.86868850874052e-04
1.15329189613000e-03,1.87600939762000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.74535980154109e-02
1.08636182481000e-03,1.89070871346000e-05,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.06802487324933e-03
-2.52767258384000e-03,9.39690510562000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.19962457769025e-02
-1.58421958029000e-02,-1.44504270254000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.39273818723223e-03
1.09860844305000e-02,7.62710852955000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.35334714245264e-03
-4.01194545617000e-03,-1.51887050091000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.11147611092869e-02
-3.61422055244000e-03,1.46043265347000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,5.06182054920844e-03
4.25200922966000e-03,1.92467585561000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.48834394029712e-02
-3.34418690726000e-03,1.82934959372000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.14069111605175e-02
-1.55612847580000e-02,1.34837890252000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.86312593747838e-02
-3.06774828070000e-04,3.02257900574000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.08847343478422e-04
-7.34291381855000e-03,1.80859505446000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.51109293404501e-02
-1.45878497395000e-02,4.62495284915000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.90305671664539e-02
1.04415719584000e-02,1.80030398643000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.59020073757342e-03
-1.37543176608000e-03,1.67933806916000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.83358921850501e-02
1.42244205921000e-02,2.26339720797000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.44511126725147e-03
2.68120203923000e-04,3.79363354174000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.11249338229174e-04
8.60502636933000e-03,-1.63217004455000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.46211240008111e-02
4.95910028543000e-03,-1.09591605050000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.57928939419330e-02
3.98653545814000e-05,-6.55771789613000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.57591445391382e-03
5.57288280528000e-03,4.29034130212000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.28171974935363e-03
-3.09147678561000e-03,-1.62415800721000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.30643912750974e-02
6.49007331769000e-03,1.14173055596000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.93941107244682e-03
5.27409563217000e-03,-1.05727437449000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.59737430026868e-02
-4.56025618582000e-03,-4.64456151517000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.43017758554377e-05
-9.78364908560000e-04,-1.15019370578000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.05793365064855e-02
-6.70534188106000e-03,-1.38351182440000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,6.54552195397656e-03
4.20759681137000e-03,-8.53154897379000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.28209844824609e-02
-4.58380414556000e-03,4.89496792574000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.43413038849146e-03
-1.65211400229000e-03,-3.91357794749000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.25891068429281e-03
-1.42694598069000e-02,-1.12214733701000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.05264100791216e-03
-3.96334064636000e-03,-2.10160096708000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.86000878994051e-03
-1.54867486141000e-02,4.83088461373000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.01139839449909e-02
-5.85846133251000e-03,-1.09494047107000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.10394638090406e-03
-8.71265043055000e-03,-3.77387833696000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.92661636517993e-03
6.94875893049000e-03,-2.59032660300000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.58487402947374e-03
-7.15265093586000e-03,-1.62929392696000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.18231706834839e-03
-2.97438992117000e-02,-2.64793495667000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.25923257156507e-03
-7.22267769594000e-03,2.31020038839000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.48772692225954e-03
-2.95689087860000e-03,6.23909476732000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,9.15396001815442e-03
1.54666127820000e-02,1.78108107586000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.34145463098351e-03
1.04400696110000e-02,3.16089327096000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.09479154176050e-02
-7.52377331400000e-03,-3.47673894708000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.05524577255190e-03
1.02729114827000e-03,-1.30406198527000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.39698763001129e-02
-3.75646124125000e-03,-1.91726299723000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.52985469133903e-02
1.84316645091000e-03,7.32122797256000e-05,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.76838964811776e-03
-5.73205485797000e-03,-3.93216543718000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.80151116802283e-03
-2.99474724287000e-03,3.83128913232000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.84944032644102e-03
1.20680872325000e-02,-5.74826022211000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25636589315311e-02
-8.03728552373000e-03,-1.90968351680000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.14645280635650e-03
9.19232912541000e-03,-1.86809290666000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.74918697356857e-02
-4.96043736352000e-03,-1.35869900624000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.58955660671937e-03
8.91166228287000e-03,9.96253750991000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.05142778355724e-03
2.20634619338000e-02,2.58524967282000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.79623137120811e-03
-7.15234965720000e-03,1.71030175218000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.39658775375334e-02
-1.44136792299000e-02,-2.83920108599000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.15080062980113e-02
-1.36617655895000e-02,-2.08625602738000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.15090259141705e-02
-8.67170454151000e-03,-1.21455150171000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-3.47985816494657e-03
2.40890627763000e-02,2.07442215178000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.33925971975537e-03
1.02202500856000e-03,-1.76098865286000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.84604637987177e-02
-1.44036388977000e-02,-3.29162481721000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.11742137136444e-02
8.32309831842000e-04,-4.84404313855000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.66030318638588e-03
5.51917839171000e-03,-1.63221988809000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.16062715873505e-02
1.88743750073000e-02,3.53079891815000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.65701438623334e-02
-1.29539363478000e-03,-3.13354795814000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.83646698511083e-03
9.66326283815000e-03,4.18033150007000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.46795478870547e-03
-5.79549716433000e-03,1.70764861541000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.26143406428563e-02
1.04720627311000e-02,-1.21434517717000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.28751675100421e-02
-4.92295228361000e-03,-3.59132049401000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.33074595430549e-03
5.53048142911000e-03,1.88904334333000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.32714948301991e-02
1.61350895473000e-02,1.48586739878000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.27723087169888e-03
1.73946554424000e-02,8.15874230188000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-9.27882863318254e-03
-1.21528245662000e-02,8.13321123084000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.04946231830959e-02
1.40833414953000e-03,1.43522710219000e-05,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.39301118774807e-03
-7.45171283630000e-03,-2.96263553590000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.18117228982605e-03
-3.96243564795000e-03,-2.84539167273000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.11766833384201e-03
4.68382080458000e-03,-2.80119359616000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.45714068415068e-03
-3.06334040863000e-03,-2.15745454275000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.06296428448309e-04
-1.87743182881000e-02,3.87832561265000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.23998827814332e-02
-3.69621254819000e-03,-1.47442249112000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.11094949109525e-02
-4.85953329402000e-03,-1.66595235394000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.18849229159845e-03
2.16394592914000e-02,1.15858441644000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.01044940139675e-02
1.75278191435000e-02,5.94197788393000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.16534800609037e-02
1.42326696765000e-03,1.62507461594000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.47186268073473e-02
5.37280868200000e-04,-6.80593575271000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-7.37031075630332e-03
-7.82998680427000e-03,-2.47839360442000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.70993127704435e-02
3.96168279378000e-03,1.94510038855000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.53705860713603e-02
1.65203251009000e-02,9.78802486885000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.70973949932229e-03
1.01042924005000e-02,2.17425336594000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.17064956798001e-02
1.59249787968000e-02,1.72912601714000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.36721558802656e-03
1.62524270531000e-03,-3.18386969346000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.79758555887778e-03
4.10455810044000e-03,-7.84306813291000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.18768167922110e-02
-1.87118288778000e-03,-1.04979850760000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.58980396220347e-03
-9.16598091954000e-04,3.03978317657000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.96422844935960e-03
7.79085918148000e-04,4.47531179906000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,3.68941162422327e-03
-3.63191838645000e-03,2.41650637587000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.81906302253735e-02
-7.69146276708000e-03,-1.60591744531000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.33289646756924e-03
